scientificName,phyloTreeTipLabel,phyloTreeFileName,dynamicProperties,^ot:ottId,^ot:taxonLink,^skos:prefLabel,^ot:ottTaxonName,^ot:originalLabel
Nicotiana noctiflora,Nicotiana noctiflora,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana noctiflora', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana noctiflora', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",733975,"{'@tb:identifier.taxon': 121190, '@tb:identifier.taxonVariant': 198998, '@ubio': '5862052', '@uniprot': '118705'}",,Nicotiana noctiflora,Nicotiana noctiflora
Solanum stenopterum,Solanum stenopterum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum stenopterum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum stenopterum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",715570,"{'@tb:identifier.taxon': 619637, '@tb:identifier.taxonVariant': 829725, '@ubio': '8400094'}",,Solanum stenopterum,Solanum stenopterum
Capsicum lycianthoides,Capsicum lycianthoides,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Capsicum lycianthoides', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Capsicum lycianthoides', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",501125,"{'@tb:identifier.taxon': 35217, '@tb:identifier.taxonVariant': 81620, '@ubio': '5905359', '@uniprot': '362342'}",,Capsicum lycianthoides,Capsicum lycianthoides
Physochlaina physaloides,Physochlaina physaloides,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Physochlaina physaloides', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Physochlaina physaloides', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",329316,"{'@tb:identifier.taxon': 295827, '@tb:identifier.taxonVariant': 345913, '@ubio': '9177290', '@uniprot': '337186'}",,Physochlaina physaloides,Physochlaina physaloides
Lycium australe,Lycium australe,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium australe', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium australe', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",40036,"{'@tb:identifier.taxon': 116723, '@tb:identifier.taxonVariant': 195076, '@ubio': '5960507', '@uniprot': '112862'}",,Lycium australe,Lycium australe
Solanum cacosmum,Solanum cacosmum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum cacosmum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum cacosmum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",280096,"{'@tb:identifier.taxon': 40214, '@tb:identifier.taxonVariant': 93346, '@ubio': '5977428', '@uniprot': '265390'}",,Solanum cacosmum,Solanum cacosmum
Solanum anguivi,Solanum anguivi,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum anguivi', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum anguivi', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",535397,"{'@tb:identifier.taxon': 27127, '@tb:identifier.taxonVariant': 63348, '@ubio': '5866743', '@uniprot': '329760'}",,Solanum anguivi,Solanum anguivi
Solanum stupefactum,Solanum stupefactum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum stupefactum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum stupefactum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",99740,"{'@tb:identifier.taxon': 34300, '@tb:identifier.taxonVariant': 79180, '@ubio': '8636079', '@uniprot': '368040'}",,Solanum stupefactum,Solanum stupefactum
Nicotiana eastii,Nicotiana eastii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana eastii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana eastii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",755395,"{'@tb:identifier.taxon': 184574, '@tb:identifier.taxonVariant': 257203, '@ubio': '5862032', '@uniprot': '200303'}",,Nicotiana eastii,Nicotiana eastii
Anisodus acutangulus,Anisodus acutangulus,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Anisodus acutangulus', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Anisodus acutangulus', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",831958,"{'@tb:identifier.taxon': 351097, '@tb:identifier.taxonVariant': 383888, '@ubio': '9178068', '@uniprot': '402998'}",,Anisodus acutangulus,Anisodus acutangulus
Cestrum tuerckheimii,Cestrum tuerckheimii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum tuerckheimii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum tuerckheimii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",242630,"{'@tb:identifier.taxon': 36722, '@tb:identifier.taxonVariant': 84989, '@ubio': '9139019', '@uniprot': '385345'}",,Cestrum tuerckheimii,Cestrum tuerckheimii
Iochroma confertiflorum,Iochroma confertiflorum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Iochroma confertiflorum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Iochroma confertiflorum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",351316,"{'@tb:identifier.taxon': 35207, '@tb:identifier.taxonVariant': 81588, '@ubio': '9184828', '@uniprot': '362355'}",,Iochroma confertiflorum,Iochroma confertiflorum
Solanum aligerum,Solanum aligerum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum aligerum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum aligerum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",886507,"{'@tb:identifier.taxon': 27124, '@tb:identifier.taxonVariant': 63341, '@ubio': '3440431', '@uniprot': '205527'}",,Solanum aligerum,Solanum aligerum
Cestrum glanduliferum,Cestrum glanduliferum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum glanduliferum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum glanduliferum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",392639,"{'@tb:identifier.taxon': 36739, '@tb:identifier.taxonVariant': 85028, '@ubio': '3440034', '@uniprot': '385327'}",,Cestrum glanduliferum,Cestrum glanduliferum
Lycium carolinianum,Lycium carolinianum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium carolinianum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium carolinianum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",40028,"{'@tb:identifier.taxon': 116729, '@tb:identifier.taxonVariant': 427518, '@ubio': '2653616', '@uniprot': '112868'}",,Lycium carolinianum,Lycium carolinianum
Datura inoxia,Datura inoxia,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Datura inoxia', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Datura inoxia', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",473815,"{'@tb:identifier.taxon': 50895, '@tb:identifier.taxonVariant': 120470, '@ubio': '2666596', '@uniprot': '4075'}",,Datura inoxia,Datura inoxia
Nolana sphaerophylla,Nolana sphaerophylla,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana sphaerophylla', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana sphaerophylla', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",317455,"{'@tb:identifier.taxon': 395440, '@tb:identifier.taxonVariant': 784084}",,Nolana sphaerophylla,Nolana sphaerophylla
Nolana scaposa,Nolana scaposa,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana scaposa', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana scaposa', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",899684,"{'@tb:identifier.taxon': 95049, '@tb:identifier.taxonVariant': 174220, '@ubio': '5957968', '@uniprot': '84199'}",,Nolana scaposa,Nolana scaposa
Solanum lycocarpum,Solanum lycocarpum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum lycocarpum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum lycocarpum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",691771,"{'@tb:identifier.taxon': 27210, '@tb:identifier.taxonVariant': 63523, '@ubio': '1801088', '@uniprot': '329783'}",,Solanum lycocarpum,Solanum lycocarpum
Solanum discolor,Solanum discolor,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum discolor', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum discolor', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",939570,"{'@tb:identifier.taxon': 619559, '@tb:identifier.taxonVariant': 829638, '@ubio': '9108531'}",,Solanum discolor,Solanum discolor
Nicotiana exigua,Nicotiana exigua,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana exigua', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana exigua', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1031852,"{'@tb:identifier.taxon': 121181, '@tb:identifier.taxonVariant': 198990, '@ubio': '5845878', '@uniprot': '118695'}",,Nicotiana exigua,Nicotiana exigua
Solanum vestissimum,Solanum vestissimum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum vestissimum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum vestissimum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",607499,"{'@tb:identifier.taxon': 27297, '@tb:identifier.taxonVariant': 63691, '@ubio': '3440416', '@uniprot': '227728'}",,Solanum vestissimum,Solanum vestissimum
Jaltomata mionei,Jaltomata mionei,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Jaltomata mionei', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Jaltomata mionei', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",532703,"{'@tb:identifier.taxon': 570319, '@tb:identifier.taxonVariant': 790608, '@ubio': '8776795'}",,Jaltomata mionei,Jaltomata mionei
Capsicum eximium,Capsicum eximium,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Capsicum eximium', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Capsicum eximium', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",607249,"{'@tb:identifier.taxon': 4850, '@tb:identifier.taxonVariant': 11689, '@ubio': '5828476', '@uniprot': '165700'}",,Capsicum eximium,Capsicum eximium
Nicotiana africana,Nicotiana africana,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana africana', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana africana', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",755397,"{'@tb:identifier.taxon': 184573, '@tb:identifier.taxonVariant': 257202, '@ubio': '5862070', '@uniprot': '200302'}",,Nicotiana africana,Nicotiana africana
Physalis walteri,Physalis walteri,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Physalis walteri', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Physalis walteri', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",364770,"{'@tb:identifier.taxon': 22192, '@tb:identifier.taxonVariant': 51606, '@ubio': '2668647', '@uniprot': '304162'}",,Physalis walteri,Physalis walteri
Solanum poinsettiifolium,Solanum poinsettiifolium,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum poinsettiifolium', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum poinsettiifolium', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",198186,"{'@tb:identifier.taxon': 604546, '@tb:identifier.taxonVariant': 806738, '@ubio': '9187513'}",,Solanum poinsettiifolium,Solanum poinsettiifolium
Duckeodendron cestroides,Duckeodendron cestroides,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Duckeodendron cestroides', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Duckeodendron cestroides', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",947604,"{'@tb:identifier.taxon': 84228, '@tb:identifier.taxonVariant': 162809, '@ubio': '3439683', '@uniprot': '69581'}",,Duckeodendron cestroides,Duckeodendron cestroides
Jaltomata lojae,Jaltomata lojae,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Jaltomata lojae', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Jaltomata lojae', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",532707,"{'@tb:identifier.taxon': 570316, '@tb:identifier.taxonVariant': 790605, '@ubio': '9203563'}",,Jaltomata lojae,Jaltomata lojae
Solanum rupincola,Solanum rupincola,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum rupincola', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum rupincola', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",192052,"{'@tb:identifier.taxon': 604563, '@tb:identifier.taxonVariant': 806755, '@ubio': '3440703'}",,Solanum rupincola,Solanum rupincola
Lycium brevipes,Lycium brevipes,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium brevipes', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium brevipes', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",109761,"{'@tb:identifier.taxon': 127948, '@tb:identifier.taxonVariant': 205494, '@ubio': '2771314', '@uniprot': '127632'}",,Lycium brevipes,Lycium brevipes
Solanum cunninghamii,Solanum cunninghamii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum cunninghamii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum cunninghamii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",518427,"{'@tb:identifier.taxon': 34293, '@tb:identifier.taxonVariant': 79165, '@ubio': '9210364', '@uniprot': '368030'}",,Solanum cunninghamii,Solanum cunninghamii
Solanum anceps,Solanum anceps,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum anceps', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum anceps', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",515078,"{'@tb:identifier.taxon': 564511, '@tb:identifier.taxonVariant': 785364, '@ubio': '3440665', '@uniprot': '0'}",,Solanum anceps,Solanum anceps
Nolana rupicola,Nolana rupicola,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nolana rupicola', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nolana rupicola', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",551328,"{'@tb:identifier.taxon': 395104, '@tb:identifier.taxonVariant': 405838, '@ubio': '5845984', '@uniprot': '459200'}",,Nolana rupicola,Nolana rupicola
Nicotiana bonariensis,Nicotiana bonariensis,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana bonariensis', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana bonariensis', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1031854,"{'@tb:identifier.taxon': 121180, '@tb:identifier.taxonVariant': 198989, '@ubio': '5862047', '@uniprot': '118694'}",,Nicotiana bonariensis,Nicotiana bonariensis
Cestrum nocturnum,Cestrum nocturnum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum nocturnum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum nocturnum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1040637,"{'@tb:identifier.taxon': 5488, '@tb:identifier.taxonVariant': 13302, '@ubio': '2653584', '@uniprot': '225615'}",,Cestrum nocturnum,Cestrum nocturnum
Iochroma nitidum,Iochroma nitidum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Iochroma nitidum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Iochroma nitidum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",809992,"{'@tb:identifier.taxon': 35200, '@tb:identifier.taxonVariant': 81561, '@ubio': '8944445', '@uniprot': '362364'}",,Iochroma nitidum,Iochroma nitidum
Solanum reptans,Solanum reptans,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum reptans', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum reptans', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",701408,"{'@tb:identifier.taxon': 27260, '@tb:identifier.taxonVariant': 63617, '@ubio': '5983856', '@uniprot': '329804'}",,Solanum reptans,Solanum reptans
Nicotiana benavidesii,Nicotiana benavidesii,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana benavidesii', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana benavidesii', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1031843,"{'@tb:identifier.taxon': 121177, '@tb:identifier.taxonVariant': 198985, '@ubio': '5862036', '@uniprot': '118691'}",,Nicotiana benavidesii,Nicotiana benavidesii
Trianaea,Trianaea sp,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Trianaea sp', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Trianaea sp', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",5329399,,,Trianaea,Trianaea sp
Jaltomata guillermo-guerrae,Jaltomata guillermoguerrae,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Jaltomata guillermoguerrae', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Jaltomata guillermoguerrae', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",1058977,,,Jaltomata guillermo-guerrae,Jaltomata guillermoguerrae
Solanum evolvulifolium,Solanum evolvulifolium,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum evolvulifolium', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum evolvulifolium', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",261790,"{'@tb:identifier.taxon': 632126, '@tb:identifier.taxonVariant': 847138, '@ubio': '1801123', '@uniprot': '205550'}",,Solanum evolvulifolium,Solanum evolvulifolium
Solanum melongena,Solanum melongena,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum melongena', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum melongena', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",494843,"{'@tb:identifier.taxon': 632139, '@tb:identifier.taxonVariant': 847151, '@ubio': '457626', '@uniprot': '4111'}",,Solanum melongena,Solanum melongena
Physalis viscosa,Physalis viscosa,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Physalis viscosa', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Physalis viscosa', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",264851,"{'@tb:identifier.taxon': 22191, '@tb:identifier.taxonVariant': 51604, '@ubio': '2653676', '@uniprot': '304129'}",,Physalis viscosa,Physalis viscosa
Cestrum irazuense,Cestrum irazuense,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Cestrum irazuense', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Cestrum irazuense', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",317981,"{'@tb:identifier.taxon': 36736, '@tb:identifier.taxonVariant': 85021, '@ubio': '3439962', '@uniprot': '385330'}",,Cestrum irazuense,Cestrum irazuense
Nicotiana nesophila,Nicotiana nesophila,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Nicotiana nesophila', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Nicotiana nesophila', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",806471,"{'@tb:identifier.taxon': 184591, '@tb:identifier.taxonVariant': 257220, '@ubio': '3440284', '@uniprot': '200321'}",,Nicotiana nesophila,Nicotiana nesophila
Lycium afrum,Lycium afrum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Lycium afrum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Lycium afrum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",612893,"{'@tb:identifier.taxon': 116720, '@tb:identifier.taxonVariant': 195072, '@ubio': '5843316', '@uniprot': '112859'}",,Lycium afrum,Lycium afrum
Solanum paposanum,Solanum paposanum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum paposanum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum paposanum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",3870045,"{'@tb:identifier.taxon': 619588, '@tb:identifier.taxonVariant': 829667, '@ubio': '9227702'}",,Solanum paposanum,Solanum paposanum
Jaltomata yacheri,Jaltomata yacheri,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Jaltomata yacheri', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Jaltomata yacheri', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",68634,,,Jaltomata yacheri,Jaltomata yacheri
Solanum subinerme,Solanum subinerme,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum subinerme', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum subinerme', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",715558,"{'@tb:identifier.taxon': 604566, '@tb:identifier.taxonVariant': 806758, '@ubio': '3440528'}",,Solanum subinerme,Solanum subinerme
Solanum sessilistellatum,Solanum sessilistellatum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum sessilistellatum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum sessilistellatum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",701415,"{'@tb:identifier.taxon': 27273, '@tb:identifier.taxonVariant': 63647, '@ubio': '5983852', '@uniprot': '329800'}",,Solanum sessilistellatum,Solanum sessilistellatum
Solanum proteanthum,Solanum proteanthum,"['ot_1003_Tr100304.nex', 'ot_1003_Tr100305.nex']","[{'phyloTreeTipLabel': 'Solanum proteanthum', 'phyloTreeFileName': 'ot_1003_Tr100304.nex'}, {'phyloTreeTipLabel': 'Solanum proteanthum', 'phyloTreeFileName': 'ot_1003_Tr100305.nex'}]",509392,"{'@tb:identifier.taxon': 40208, '@tb:identifier.taxonVariant': 93336, '@ubio': '5899085', '@uniprot': '265410'}",,Solanum proteanthum,Solanum proteanthum
