otuId,scientificName,phyloTreeTipLabel,phyloTreeFileName,dynamicProperties,^ot:ottTaxonName,^ot:ottId,^ot:originalLabel
otu11,Polioptila caerulea,Polioptila caerulea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Polioptila caerulea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Polioptila caerulea,443266,Polioptila caerulea
otu110,Sitta magna,Sitta magna,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sitta magna', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sitta magna,3599053,Sitta magna
otu1100,Sporophila hypoxantha,Sporophila hypoxantha,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila hypoxantha', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila hypoxantha,128450,Sporophila hypoxantha
otu1101,Sporophila hypochroma,Sporophila hypochroma,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila hypochroma', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila hypochroma,128448,Sporophila hypochroma
otu1102,Sporophila bouvreuil,Sporophila bouvreuil,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila bouvreuil', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila bouvreuil,650032,Sporophila bouvreuil
otu1103,Sporophila cinnamomea,Sporophila cinnamomea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila cinnamomea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila cinnamomea,128452,Sporophila cinnamomea
otu1104,Sporophila minuta,Sporophila minuta,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila minuta', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila minuta,128442,Sporophila minuta
otu1105,Sporophila castaneiventris,Sporophila castaneiventris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila castaneiventris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila castaneiventris,772201,Sporophila castaneiventris
otu1106,Sporophila telasco,Sporophila telasco,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila telasco', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila telasco,128438,Sporophila telasco
otu1107,Sporophila simplex,Sporophila simplex,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila simplex', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila simplex,3597348,Sporophila simplex
otu1108,Sporophila peruviana,Sporophila peruviana,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila peruviana', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila peruviana,3597354,Sporophila peruviana
otu1109,Sporophila leucoptera,Sporophila leucoptera,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila leucoptera', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila leucoptera,128444,Sporophila leucoptera
otu111,Sitta przewalskii,Sitta przewalskii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sitta przewalskii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sitta przewalskii,3599041,Sitta przewalskii
otu1110,Sporophila nigricollis,Sporophila nigricollis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila nigricollis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila nigricollis,349673,Sporophila nigricollis
otu1111,Sporophila caerulescens,Sporophila caerulescens,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila caerulescens', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila caerulescens,650030,Sporophila caerulescens
otu1112,Sporophila luctuosa,Sporophila luctuosa,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila luctuosa', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila luctuosa,128446,Sporophila luctuosa
otu1113,Sporophila frontalis,Sporophila frontalis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila frontalis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila frontalis,3597349,Sporophila frontalis
otu1114,Sporophila fringilloides,Sporophila fringilloides,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila fringilloides', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila fringilloides,6154261,Sporophila fringilloides
otu1115,Sporophila falcirostris,Sporophila falcirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila falcirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila falcirostris,128454,Sporophila falcirostris
otu1116,Sporophila schistacea,Sporophila schistacea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila schistacea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila schistacea,946795,Sporophila schistacea
otu1117,Sporophila plumbea,Sporophila plumbea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila plumbea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila plumbea,238931,Sporophila plumbea
otu1118,Sporophila collaris,Sporophila collaris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila collaris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila collaris,559741,Sporophila collaris
otu1119,Sporophila albogularis,Sporophila albogularis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila albogularis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila albogularis,3597346,Sporophila albogularis
otu112,Sitta leucopsis,Sitta leucopsis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sitta leucopsis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sitta leucopsis,3599048,Sitta leucopsis
otu1120,Sporophila angolensis,Sporophila angolensis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila angolensis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila angolensis,349670,Sporophila angolensis
otu1121,Sporophila funerea,Sporophila funerea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila funerea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila funerea,6154262,Sporophila funerea
otu1122,Sporophila torqueola,Sporophila torqueola,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila torqueola', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila torqueola,1050512,Sporophila torqueola
otu1123,Sporophila corvina,Sporophila corvina,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila corvina', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila corvina,468326,Sporophila corvina
otu1124,Sporophila americana,Sporophila americana,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila americana', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila americana,772198,Sporophila americana
otu1125,Sporophila intermedia,Sporophila intermedia,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila intermedia', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila intermedia,1050523,Sporophila intermedia
otu1126,Sporophila maximiliani,Sporophila maximiliani,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila maximiliani', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila maximiliani,20533,Sporophila maximiliani
otu1127,Sporophila nuttingi,Sporophila nuttingi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila nuttingi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila nuttingi,6154268,Sporophila nuttingi
otu1128,Oryzoborus crassirostris,Sporophila crassirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila crassirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Oryzoborus crassirostris,90865,Sporophila crassirostris
otu1129,Sporophila atrirostris,Sporophila atrirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila atrirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila atrirostris,6154254,Sporophila atrirostris
otu113,Tichodroma muraria,Tichodroma muraria,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Tichodroma muraria', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Tichodroma muraria,452744,Tichodroma muraria
otu1130,Sporophila lineola,Sporophila lineola,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sporophila lineola', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Sporophila lineola,817090,Sporophila lineola
otu1131,Poospiza lateralis,Microspingus lateralis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus lateralis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza lateralis,20532,Microspingus lateralis
otu1132,Poospiza melanoleuca,Microspingus melanoleucus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus melanoleucus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza melanoleuca,83628,Microspingus melanoleucus
otu1133,Poospiza cinerea,Microspingus cinereus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus cinereus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza cinerea,916571,Microspingus cinereus
otu1134,Poospiza torquata,Microspingus torquatus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus torquatus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza torquata,83641,Microspingus torquatus
otu1135,Hemispingus trifasciatus,Microspingus trifasciatus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus trifasciatus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus trifasciatus,578347,Microspingus trifasciatus
otu1136,Poospiza alticola,Microspingus alticola,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus alticola', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza alticola,605363,Microspingus alticola
otu1137,Poospiza erythrophrys,Microspingus erythrophrys,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus erythrophrys', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza erythrophrys,83636,Microspingus erythrophrys
otu1138,Poospiza cabanisi,Microspingus cabanisi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Microspingus cabanisi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza cabanisi,430792,Microspingus cabanisi
otu1139,Nephelornis oneilli,Nephelornis oneilli,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Nephelornis oneilli', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Nephelornis oneilli,365544,Nephelornis oneilli
otu114,Rhyacornis fuliginosa,Phoenicurus fuliginosus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus fuliginosus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Rhyacornis fuliginosa,1566,Phoenicurus fuliginosus
otu1140,Urothraupis stolzmanni,Urothraupis stolzmanni,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Urothraupis stolzmanni', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Urothraupis stolzmanni,423787,Urothraupis stolzmanni
otu1141,Poospiza hypochondria,Poospizopsis hypochondria,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospizopsis hypochondria', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza hypochondria,83626,Poospizopsis hypochondria
otu1142,Poospiza caesar,Poospizopsis caesar,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospizopsis caesar', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza caesar,83634,Poospizopsis caesar
otu1143,Cypsnagra hirundinacea,Cypsnagra hirundinacea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cypsnagra hirundinacea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cypsnagra hirundinacea,90892,Cypsnagra hirundinacea
otu1144,Donacospiza albifrons,Donacospiza albifrons,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Donacospiza albifrons', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Donacospiza albifrons,367394,Donacospiza albifrons
otu1145,Poospiza thoracica,Castanozoster thoracicus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Castanozoster thoracicus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza thoracica,430624,Castanozoster thoracicus
otu1146,Hemispingus atropileus,Kleinothraupis atropileus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Kleinothraupis atropileus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus atropileus,315825,Kleinothraupis atropileus
otu1147,Hemispingus reyi,Kleinothraupis reyi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Kleinothraupis reyi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus reyi,939231,Kleinothraupis reyi
otu1148,Hemispingus calophrys,Kleinothraupis calophrys,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Kleinothraupis calophrys', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus calophrys,578356,Kleinothraupis calophrys
otu1149,Hemispingus parodii,Kleinothraupis parodii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Kleinothraupis parodii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus parodii,767282,Kleinothraupis parodii
otu115,Rhyacornis bicolor,Phoenicurus bicolor,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus bicolor', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Rhyacornis bicolor,69437,Phoenicurus bicolor
otu1150,Thlypopsis pectoralis,Thlypopsis pectoralis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis pectoralis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis pectoralis,373417,Thlypopsis pectoralis
otu1151,Thlypopsis ornata,Thlypopsis ornata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis ornata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis ornata,995539,Thlypopsis ornata
otu1152,Thlypopsis superciliaris,Thlypopsis superciliaris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis superciliaris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis superciliaris,7662409,Thlypopsis superciliaris
otu1153,Thlypopsis ruficeps,Thlypopsis ruficeps,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis ruficeps', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis ruficeps,922664,Thlypopsis ruficeps
otu1154,Thlypopsis pyrrhocoma,Thlypopsis pyrrhocoma,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis pyrrhocoma', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis pyrrhocoma,6154276,Thlypopsis pyrrhocoma
otu1155,Thlypopsis sordida,Thlypopsis sordida,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis sordida', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis sordida,941242,Thlypopsis sordida
otu1156,Thlypopsis inornata,Thlypopsis inornata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis inornata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis inornata,995541,Thlypopsis inornata
otu1157,Thlypopsis fulviceps,Thlypopsis fulviceps,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Thlypopsis fulviceps', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Thlypopsis fulviceps,995515,Thlypopsis fulviceps
otu1158,Hemispingus frontalis,Sphenopsis frontalis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sphenopsis frontalis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus frontalis,1034073,Sphenopsis frontalis
otu1159,Hemispingus melanotis,Sphenopsis melanotis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Sphenopsis melanotis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus melanotis,1034066,Sphenopsis melanotis
otu116,Chaimarrornis leucocephalus,Phoenicurus leucocephalus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus leucocephalus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Chaimarrornis leucocephalus,33126,Phoenicurus leucocephalus
otu1160,Poospiza garleppi,Poospiza garleppi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza garleppi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza garleppi,83619,Poospiza garleppi
otu1161,Poospiza baeri,Poospiza baeri,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza baeri', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza baeri,83630,Poospiza baeri
otu1162,Poospiza goeringi,Poospiza goeringi,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza goeringi', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza goeringi,7662383,Poospiza goeringi
otu1163,Poospiza rufosuperciliaris,Poospiza rufosuperciliaris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza rufosuperciliaris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza rufosuperciliaris,7662385,Poospiza rufosuperciliaris
otu1164,Poospiza rubecula,Poospiza rubecula,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza rubecula', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza rubecula,501849,Poospiza rubecula
otu1165,Poospiza hispaniolensis,Poospiza hispaniolensis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza hispaniolensis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza hispaniolensis,83623,Poospiza hispaniolensis
otu1166,Poospiza boliviana,Poospiza boliviana,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza boliviana', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza boliviana,83632,Poospiza boliviana
otu1167,Poospiza ornata,Poospiza ornata,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza ornata', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza ornata,83639,Poospiza ornata
otu1168,Poospiza whitii,Poospiza whitii,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Poospiza whitii', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Poospiza whitii,553173,Poospiza whitii
otu1169,Hemispingus verticalis,Pseudospingus verticalis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Pseudospingus verticalis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus verticalis,558078,Pseudospingus verticalis
otu117,Phoenicurus alaschanicus,Phoenicurus alaschanicus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus alaschanicus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Phoenicurus alaschanicus,3598157,Phoenicurus alaschanicus
otu1170,Hemispingus xanthophthalmus,Pseudospingus xanthophthalmus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Pseudospingus xanthophthalmus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Hemispingus xanthophthalmus,578351,Pseudospingus xanthophthalmus
otu1171,Cnemoscopus rubrirostris,Cnemoscopus rubrirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Cnemoscopus rubrirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Cnemoscopus rubrirostris,819299,Cnemoscopus rubrirostris
otu1172,Xenospingus concolor,Xenospingus concolor,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Xenospingus concolor', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Xenospingus concolor,423785,Xenospingus concolor
otu1173,Piezorhina cinerea,Piezorina cinerea,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Piezorina cinerea', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Piezorhina cinerea,423790,Piezorina cinerea
otu1174,Saltator coerulescens,Saltator coerulescens,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator coerulescens', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator coerulescens,283670,Saltator coerulescens
otu1175,Saltator albicollis,Saltator albicollis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator albicollis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator albicollis,817643,Saltator albicollis
otu1176,Saltator striatipectus,Saltator striatipectus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator striatipectus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator striatipectus,913675,Saltator striatipectus
otu1177,Saltator similis,Saltator similis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator similis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator similis,547309,Saltator similis
otu1178,Saltator orenocensis,Saltator orenocensis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator orenocensis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator orenocensis,3597158,Saltator orenocensis
otu1179,Saltator grossus,Saltator grossus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator grossus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator grossus,396685,Saltator grossus
otu118,Phoenicurus ochruros,Phoenicurus ochruros,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus ochruros', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Phoenicurus ochruros,33133,Phoenicurus ochruros
otu1180,Saltator fuliginosus,Saltator fuliginosus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator fuliginosus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator fuliginosus,3597156,Saltator fuliginosus
otu1181,Saltator aurantiirostris,Saltator aurantiirostris,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator aurantiirostris', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator aurantiirostris,396689,Saltator aurantiirostris
otu1182,Saltator maxillosus,Saltator maxillosus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator maxillosus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator maxillosus,3597157,Saltator maxillosus
otu1183,Saltator cinctus,Saltator cinctus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator cinctus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator cinctus,3597155,Saltator cinctus
otu1184,Saltator nigriceps,Saltator nigriceps,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator nigriceps', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator nigriceps,922658,Saltator nigriceps
otu1185,Saltator atriceps,Saltator atriceps,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator atriceps', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator atriceps,396686,Saltator atriceps
otu1186,Saltator atripennis,Saltator atripennis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator atripennis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator atripennis,396690,Saltator atripennis
otu1187,Saltator maximus,Saltator maximus,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltator maximus', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltator maximus,396683,Saltator maximus
otu1188,Saltatricula multicolor,Saltatricula multicolor,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltatricula multicolor', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltatricula multicolor,838937,Saltatricula multicolor
otu1189,Saltatricula atricollis,Saltatricula atricollis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Saltatricula atricollis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Saltatricula atricollis,7662396,Saltatricula atricollis
otu119,Phoenicurus moussieri,Phoenicurus moussieri,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Phoenicurus moussieri', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Phoenicurus moussieri,676562,Phoenicurus moussieri
otu1190,Embernagra platensis,Embernagra platensis,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Embernagra platensis', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Embernagra platensis,787934,Embernagra platensis
otu1191,Emberizoides herbicola,Emberizoides herbicola,['ot_2343_tree1.nex'],"[{'phyloTreeTipLabel': 'Emberizoides herbicola', 'phyloTreeFileName': 'ot_2343_tree1.nex'}]",Emberizoides herbicola,885148,Emberizoides herbicola
